row_type,selection_reason,wo_id,trade,p_bh,class_recorded,hat_s,class_corrected,class_true,true_shift,w_star,d_star_bh,release_bh,due_recorded_bh,rank_rule,rank_m0,rank_trade_rule,rank_trade_m0,completion_rule_bh,completion_m0_bh,lateness_rule_bh,lateness_m0_bh,twt_contrib_rule,twt_contrib_m0,delta_twt,behaviour,miscorrected,harmed
order,,W1114,D50,10.718400,4,-0.616128,4.000000,3,1,2.000000,119.628100,39.628100,211.028100,1225,1143,363,349,58.163300,55.062900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1115,D50,1.444000,4,0.143378,3.856622,2,2,4.000000,63.655600,39.655600,211.055600,1170,1049,346,322,46.786300,41.610000,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W1116,D50,2.584300,4,0.149432,3.850568,2,2,4.000000,63.662100,39.662100,211.062100,1229,1062,365,324,50.202000,43.307400,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W1117,D50,0.990600,4,0.128546,3.871454,2,2,4.000000,63.682100,39.682100,211.082100,1131,1035,335,316,44.898000,40.723100,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W1118,D20,6.170800,4,0.379003,3.620997,2,2,4.000000,63.795400,39.795400,211.195400,1336,1065,213,163,58.227000,47.011200,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W1119,D50,4.187300,4,0.110655,3.889345,2,2,4.000000,63.826000,39.826000,211.226000,1265,1122,375,344,52.953900,47.608900,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W112,D50,3.708400,4,-0.008520,4.000000,4,0,1.000000,175.149700,3.749700,175.149700,139,139,43,43,9.022000,9.022000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1120,D40,1.409700,4,-0.008520,4.000000,2,2,4.000000,63.981100,39.981100,211.381100,1031,1046,54,54,41.390800,41.390800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1121,D20,3.312600,4,-0.332120,4.000000,4,-2,1.000000,211.422200,40.022200,211.422200,1054,1741,172,248,44.116000,75.300600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1122,D20,1.960800,4,-0.151763,4.000000,4,-1,1.000000,211.480000,40.080000,211.480000,1038,1728,170,245,42.175800,73.338400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1123,D20,0.706800,4,-0.138257,4.000000,4,-1,1.000000,211.482800,40.082800,211.482800,1034,1674,169,233,40.803400,69.845900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1124,D20,6.054800,4,0.385997,3.614003,2,2,4.000000,64.089400,40.089400,211.489400,1372,1055,219,161,59.681700,46.517200,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W1125,D30,3.038400,2,-0.008520,2.008520,2,0,4.000000,64.191000,40.191000,64.191000,1040,1052,272,275,43.329900,43.329900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1126,D50,3.788200,4,-0.008520,4.000000,4,0,1.000000,211.597900,40.197900,211.597900,1268,1245,376,375,52.601200,52.737900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1127,D20,0.814000,4,-0.135746,4.000000,4,-1,1.000000,211.653800,40.253800,211.653800,1047,1703,171,238,41.393700,71.120900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1128,D90,3.482700,4,-0.008520,4.000000,2,2,4.000000,64.280700,40.280700,211.680700,1039,1051,57,57,43.763400,43.763400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1129,D50,1.298900,4,-0.008520,4.000000,4,0,1.000000,211.765700,40.365700,211.765700,1205,1199,356,358,48.085200,48.549600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W113,D50,1.765100,4,-0.008520,4.000000,4,0,1.000000,175.153300,3.753300,175.153300,119,119,36,36,6.164500,6.164500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1130,C30,4.728900,4,-0.236885,4.000000,3,1,2.000000,120.497400,40.497400,211.897400,1045,1056,23,23,45.226300,45.226300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1131,D20,6.357800,4,0.383388,3.616612,2,2,4.000000,64.600100,40.600100,212.000100,1415,1069,226,164,61.819200,47.255100,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W1132,D50,1.924400,4,-0.008520,4.000000,4,0,1.000000,212.054900,40.654900,212.054900,1238,1226,367,365,49.813100,50.206800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1133,D30,1.788800,4,-0.008520,4.000000,4,0,1.000000,212.068400,40.668400,212.068400,1052,1060,278,279,42.544000,42.474200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1134,D30,0.783400,4,-0.008520,4.000000,4,0,1.000000,212.092200,40.692200,212.092200,1050,1061,277,280,41.511700,41.482500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1135,D20,11.479500,4,0.335486,3.664514,2,2,4.000000,64.740800,40.740800,212.140800,1549,1074,248,166,71.963200,52.648500,7.222400,0.000000,28.889600,0.000000,-28.889600,promoted,False,False
order,,W1136,D30,0.809400,4,-0.008520,4.000000,4,0,1.000000,212.191700,40.791700,212.191700,1056,1066,280,282,41.700700,41.663400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1137,D20,2.475600,4,-0.192208,4.000000,4,-1,1.000000,212.219200,40.819200,212.219200,1100,1788,177,255,45.114000,76.366900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1138,D30,9.563900,4,-0.008520,4.000000,4,0,1.000000,212.234000,40.834000,212.234000,1618,1546,421,416,73.727600,72.352400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1139,D10,1.915600,4,-0.008520,4.000000,4,0,1.000000,212.306500,40.906500,212.306500,1067,1076,15,15,43.236900,43.236900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W114,D50,8.573400,4,-0.008520,4.000000,4,0,1.000000,175.159800,3.759800,175.159800,297,297,96,96,20.150900,20.150900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1140,D50,4.405500,4,-0.008520,4.000000,4,0,1.000000,212.310700,40.910700,212.310700,1278,1255,379,379,53.900500,53.670100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1141,D30,1.658200,4,-0.008520,4.000000,4,0,1.000000,212.328300,40.928300,212.328300,1062,1079,283,286,42.782000,43.140700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1142,D50,2.971300,4,-0.008520,4.000000,4,0,1.000000,212.331600,40.931600,212.331600,1270,1250,377,377,51.981400,52.088600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1143,D30,4.721200,4,-0.008520,4.000000,4,0,1.000000,212.352400,40.952400,212.352400,1185,1154,316,310,50.769200,49.492000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1144,D90,1.163500,4,-0.008520,4.000000,2,2,4.000000,64.962100,40.962100,212.362100,1059,1071,58,58,42.125600,42.125600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1145,D50,5.508900,4,-0.008520,4.000000,4,0,1.000000,212.434700,41.034700,212.434700,1277,1254,378,378,54.879200,54.749100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1146,D30,1.640500,4,-0.008520,4.000000,4,0,1.000000,212.464700,41.064700,212.464700,1061,1077,282,285,42.761000,42.970600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1147,D20,0.714400,4,-0.138025,4.000000,4,-1,1.000000,212.471600,41.071600,212.471600,1081,1713,175,240,42.638400,71.377600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1148,D30,2.709300,4,-0.008520,4.000000,4,0,1.000000,212.496000,41.096000,212.496000,1064,1080,284,287,43.945300,44.234900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1149,D20,4.028900,2,0.379003,1.620997,1,2,8.000000,49.098800,41.098800,65.098800,1069,1073,173,165,45.422600,45.183100,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W115,D50,0.510400,4,-0.008520,4.000000,4,0,1.000000,175.250100,3.850100,175.250100,109,109,33,33,4.399400,4.399400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1150,D30,5.794800,4,-0.008520,4.000000,4,0,1.000000,212.582500,41.182500,212.582500,1305,1331,353,366,56.564000,58.159200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1151,D50,1.018500,4,-0.008520,4.000000,4,0,1.000000,212.589300,41.189300,212.589300,1191,1203,350,359,47.405700,48.492100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1152,D90,1.860300,4,-0.008520,4.000000,2,2,4.000000,65.309800,41.309800,212.709800,1066,1075,59,59,43.170100,43.170100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1153,D20,12.084700,2,0.323164,1.676836,1,2,8.000000,49.383400,41.383400,65.383400,1074,1118,174,167,53.626900,55.470000,4.243500,6.086600,33.948000,48.692800,14.744800,promoted,False,True
order,,W1154,D30,9.375600,4,-0.008520,4.000000,4,0,1.000000,212.856900,41.456900,212.856900,1620,1608,422,423,73.571800,75.359500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1155,MISC,1.291900,4,-0.008520,4.000000,2,2,4.000000,65.648200,41.648200,213.048200,1076,1083,15,15,42.940100,42.940100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1156,D30,0.762600,4,-0.008520,4.000000,4,0,1.000000,213.059900,41.659900,213.059900,1077,1084,287,288,42.463300,42.426000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1157,D50,1.409800,4,-0.008520,4.000000,4,0,1.000000,213.124800,41.724800,213.124800,1243,1240,368,372,49.495000,50.119500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1158,C10,1.429800,4,-0.008520,4.000000,4,0,1.000000,213.134700,41.734700,213.134700,1078,1085,55,55,43.164500,43.164500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1159,B20,6.555600,4,-0.008520,4.000000,4,-2,1.000000,213.336600,41.936600,213.336600,1083,1090,13,13,48.492200,48.492200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W116,D20,6.273900,4,0.387791,3.612209,2,2,4.000000,27.938500,3.938500,175.338500,110,110,26,26,10.212400,10.212400,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W1160,D20,0.867100,4,-0.134634,4.000000,4,-1,1.000000,213.347400,41.947400,213.347400,1089,1722,176,243,43.042900,71.988000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1161,C30,3.110600,4,-0.198360,4.000000,2,2,4.000000,65.973000,41.973000,213.373000,1084,1091,24,24,45.083600,45.083600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1162,D30,1.370500,4,-0.008520,4.000000,4,0,1.000000,213.386000,41.986000,213.386000,1132,1117,300,297,45.296600,44.700400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1163,D40,4.502600,4,-0.640447,4.000000,3,1,2.000000,121.988100,41.988100,213.388100,1085,1092,55,55,46.490700,46.490700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1164,D50,0.524000,4,-0.008520,4.000000,4,0,1.000000,213.439900,42.039900,213.439900,1121,1158,331,352,44.094800,45.422600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1165,D50,1.325500,4,-0.008520,4.000000,4,0,1.000000,213.450400,42.050400,213.450400,1253,1242,371,373,49.647700,50.061000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1166,D30,5.720300,2,-0.008520,2.008520,2,0,4.000000,66.075200,42.075200,66.075200,1097,1096,292,290,48.264300,47.941900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1167,D90,3.185200,4,-0.008520,4.000000,2,2,4.000000,66.146100,42.146100,213.546100,1087,1095,60,60,45.331300,45.331300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1168,D10,2.053300,4,-0.008520,4.000000,4,0,1.000000,213.592200,42.192200,213.592200,1113,1113,16,16,45.290200,45.290200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1169,D30,5.668300,4,-0.008520,4.000000,4,0,1.000000,213.633200,42.233200,213.633200,1484,1503,398,405,63.649600,66.194500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W117,D40,1.204700,1,-0.008520,1.008520,1,1,8.000000,12.072100,4.072100,12.072100,112,112,3,3,5.276800,5.276800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1170,D30,1.457500,4,-0.008520,4.000000,4,0,1.000000,213.638400,42.238400,213.638400,1133,1123,301,298,45.402800,44.881300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1171,D50,1.782500,4,-0.008520,4.000000,4,0,1.000000,213.655000,42.255000,213.655000,1284,1258,381,380,51.595600,51.103400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1172,D90,4.479200,4,-0.008520,4.000000,2,2,4.000000,66.261700,42.261700,213.661700,1090,1097,61,61,46.740900,46.740900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1173,D30,2.344800,2,-0.008520,2.008520,2,0,4.000000,66.264500,42.264500,66.264500,1095,1099,291,291,44.808100,44.770800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1174,D20,2.800100,4,-0.250086,4.000000,4,-2,1.000000,213.694000,42.294000,213.694000,1106,1952,178,272,45.766900,82.920500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1175,D50,0.800500,2,-0.008520,2.008520,2,0,4.000000,66.300700,42.300700,66.300700,1091,1098,319,336,43.103900,43.140100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1176,D30,9.806100,4,-0.008520,4.000000,4,0,1.000000,213.733600,42.333600,213.733600,1681,1629,430,429,76.968800,76.762800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1177,D30,11.934400,2,-0.008520,2.008520,3,-1,2.000000,122.363900,42.363900,66.363900,1115,1100,296,292,55.264300,54.408600,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1178,D50,1.122200,4,-0.008520,4.000000,4,0,1.000000,213.784900,42.384900,213.784900,1232,1236,366,370,48.766600,49.671800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1179,D50,1.206100,2,-0.008520,2.008520,2,0,4.000000,66.504900,42.504900,66.504900,1096,1102,323,337,43.720400,43.829100,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W118,D20,1.006600,4,-0.131856,4.000000,4,-1,1.000000,175.532400,4.132400,175.532400,114,114,27,27,5.139000,5.139000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1180,D30,8.599500,2,-0.008520,2.008520,2,0,4.000000,66.528700,42.528700,66.528700,1103,1108,295,295,51.381500,51.740200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1181,D50,2.520800,4,-0.008520,4.000000,4,0,1.000000,213.958200,42.558200,213.958200,1348,1296,398,392,54.963600,53.549000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1182,D30,4.246700,2,-0.008520,2.008520,2,0,4.000000,66.582200,42.582200,66.582200,1102,1105,294,294,47.007700,47.217300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1183,E10,9.437600,2,-0.747028,2.747028,1,1,8.000000,50.588700,42.588700,66.588700,1099,1101,43,43,52.026300,52.026300,1.437600,1.437600,11.500800,11.500800,0.000000,demoted,True,False
order,,W1184,D30,3.257200,2,-0.008520,2.008520,2,0,4.000000,66.660200,42.660200,66.660200,1101,1103,293,293,45.972200,46.189900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1185,D50,0.445200,4,-0.008520,4.000000,4,0,1.000000,214.127600,42.727600,214.127600,1123,1166,332,353,44.106800,45.867800,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1186,D30,5.364300,4,-0.008520,4.000000,4,0,1.000000,214.151800,42.751800,214.151800,1502,1333,403,367,64.196200,57.789300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1187,C10,1.340200,4,-0.008520,4.000000,4,0,1.000000,214.168200,42.768200,214.168200,1111,1110,56,56,44.504700,44.504700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1188,D20,6.444300,4,0.378902,3.621098,2,2,4.000000,66.830200,42.830200,214.230200,1490,1131,236,168,64.699100,50.362000,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W1189,D50,0.916500,4,-0.008520,4.000000,4,0,1.000000,214.274700,42.874700,214.274700,1223,1230,362,367,48.322200,49.320900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W119,D30,7.134700,1,-0.008520,1.008520,1,0,8.000000,12.234600,4.234600,12.234600,115,115,35,35,11.369300,11.369300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1190,D90,1.476600,4,-0.008520,4.000000,2,2,4.000000,66.935700,42.935700,214.335700,1105,1104,62,62,44.412300,44.412300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1191,D30,0.439700,4,-0.008520,4.000000,4,0,1.000000,214.440500,43.040500,214.440500,1117,1112,297,296,43.818800,43.668300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1192,D30,3.358500,4,-0.008520,4.000000,4,0,1.000000,214.441100,43.041100,214.441100,1135,1124,302,299,47.318200,46.819300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1193,D50,1.035300,4,-0.008520,4.000000,4,0,1.000000,214.457100,43.057100,214.457100,1254,1247,372,376,49.370300,50.053400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1194,D50,0.644000,4,-0.008520,4.000000,4,0,1.000000,214.490000,43.090000,214.490000,1193,1209,351,362,47.077900,48.322700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1195,D50,0.614000,4,-0.008520,4.000000,4,0,1.000000,214.553100,43.153100,214.553100,1186,1206,349,361,46.717500,48.222900,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1196,MISC,2.300000,4,-0.008520,4.000000,2,2,4.000000,67.163500,43.163500,214.563500,1110,1109,16,16,45.463500,45.463500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1197,D50,0.762200,2,-0.008520,2.008520,2,0,4.000000,67.194800,43.194800,67.194800,1116,1114,328,340,44.103000,44.002500,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1198,D40,0.390200,4,-0.008520,4.000000,3,1,2.000000,123.223100,43.223100,214.623100,1112,1111,56,56,43.613300,43.613300,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1199,D90,4.506400,4,-0.008520,4.000000,2,2,4.000000,67.287800,43.287800,214.687800,1114,1115,63,63,47.794200,47.794200,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W12,D30,2.738300,4,-0.008520,4.000000,4,0,1.000000,171.765700,0.365700,171.765700,13,13,3,3,3.104000,3.104000,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W120,C10,3.772600,4,-0.008520,4.000000,4,0,1.000000,175.719800,4.319800,175.719800,116,116,2,2,8.092400,8.092400,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
order,,W1200,D20,3.952800,4,0.350743,3.649257,4,-2,1.000000,214.737300,43.337300,214.737300,1274,1213,203,179,53.150500,51.854600,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,True,False
order,,W1201,C30,1.704100,4,0.161421,3.838579,2,2,4.000000,67.402400,43.402400,214.802400,1118,1120,25,25,45.106500,45.106500,0.000000,0.000000,0.000000,0.000000,0.000000,promoted,False,False
order,,W1202,D20,6.965600,4,0.298744,3.701256,2,2,4.000000,67.425700,43.425700,214.825700,1551,1301,249,186,67.525000,58.272000,0.099300,0.000000,0.397200,0.000000,-0.397200,promoted,False,False
order,,W1203,D50,1.821300,4,-0.008520,4.000000,4,0,1.000000,214.827900,43.427900,214.827900,1346,1297,397,393,54.179400,52.924700,0.000000,0.000000,0.000000,0.000000,0.000000,unchanged,False,False
